,postcode
47767,2010
47768,2034
47769,2112
47770,2074
47771,2102
47772,2132
47773,3183
47774,2155
47775,2089
47776,75002
47777,2758
47778,2753
47779,2125
47780,2066
47781,2145
47782,2075
47783,2122
47784,2019
47785,2200
47786,2103
47787,2770
47788,2770
47789,2756
47790,2145
47791,2074
47792,2120
47793,2082
47794,2086
47795,2076
47796,2077
47797,2112
47798,2071
47799,2234
47800,2017
47801,2096
47802,2158
47803,2153
47804,2763
47805,2575
47806,2170
47807,2565
47808,2122
47809,2068
47810,2263
47811,2104
47812,2251
47813,2156
47814,2074
47815,2067
47816,2161
47817,2070
47818,2126
47819,2156
47820,2167
47821,2111
47822,2035
47823,2768
47824,2156
47825,2166
47827,2168
47828,2759
47829,2122
47830,2190
47831,2122
47832,2119
47833,2120
47834,2225
47835,2168
47836,2200
47837,2097
47838,2122
47839,2759
47840,2151
47841,2150
47842,2287
47843,2037
47844,2074
47845,2121
47846,2151
47847,2148
47848,2155
47849,2031
47850,2761
47851,2566
47852,2065
47853,2145
47854,2122
47855,2094
47856,2340
47857,2782
47858,2156
47859,2064
47860,2250
47861,2758
47862,1805
47863,2105
47864,2040
47865,2352
47866,2154
47867,2119
47868,2250
47869,2074
47870,2770
47871,2031
47872,2122
47873,2069
47874,2192
47875,2150
47876,2046
47877,2195
47878,2077
47879,2073
47880,2147
47881,2146
47882,2119
47883,2147
47884,2041
47885,2093
47886,2131
47887,2158
47888,2193
47889,2153
47890,2795
47891,2122
47892,2153
47893,2060
47894,2122
47895,2198
47896,2137
47897,2075
47898,2756
47899,2121
47900,2071
47901,2023
47902,2076
47903,2614
47904,2074
47905,2126
47906,2113
47907,2768
47908,2768
47909,2770
47910,2119
47911,2158
47912,2156
47913,2256
47914,2121
47915,2577
47916,2770
47917,2477
47918,2447
47919,2780
47920,2761
47921,2138
47922,2122
47923,2145
47924,2101
47925,2068
47926,2075
47927,2125
47928,2087
47929,2210
47930,2074
47931,2126
47932,2090
47933,2217
47934,2203
47935,2010
47936,2072
47937,2131
47938,2089
47939,2068
47940,2114
47941,2127
47942,2074
47943,2519
47944,2141
47945,2026
47946,2070
47947,1755
47948,2117
47949,2085
47950,2082
47951,2047
47952,2165
47953,2158
47954,2768
47955,2122
47956,2065
47957,2122
47959,2074
47960,2125
47961,5116
47962,2075
47963,2154
47964,2761
47965,2122
47966,2041
47967,2118
47968,2145
47969,2077
47970,2113
47971,2073
47972,2443
47973,2155
47974,2126
47975,2067
47976,2154
47977,2047
47978,2075
47979,2455
47980,2029
47981,2085
47982,2153
47983,2154
47984,2076
47985,2122
47986,2094
47987,2075
47988,2010
47989,2112
47990,2067
47991,2041
47992,2122
47993,2590
47994,2125
47995,2035
47996,2153
47997,2205
47998,2155
47999,2148
48000,2221
48001,2142
48002,2200
48003,2170
48004,2142
48005,2097
48006,4811
48007,2041
48008,2147
48009,2141
48010,2071
48011,2073
48012,2074
48013,2076
48014,2082
48015,2099
48016,2111
48017,2086
48018,2076
48019,2155
48020,2233
48021,2778
48022,2118
48023,2113
48024,2250
48025,2118
48026,2768
48027,2766
48028,2096
48029,2790
48030,2104
48031,2073
48032,2074
48033,2155
48034,2160
48035,2120
48036,2204
48037,2095
48038,2120
48039,2081
48040,2132
48041,2067
48042,2177
48043,2125
48044,2086
48045,2170
48046,2082
48047,2067
48048,2763
48049,2084
48050,2093
48051,2197
48052,2160
48053,2131
48054,2567
48055,2156
48056,2117
48057,2160
48058,2133
48059,2029
48060,2574
48061,2119
48062,2046
48063,2117
48064,2075
48065,2106
48066,2076
48067,2076
48068,2135
48069,2749
48070,2154
48071,2063
48072,2232
48073,2125
48074,2765
48075,2261
48076,2750
48077,2285
48078,2070
48079,2126
48080,2015
48081,2073
48082,2074
48083,2214
48084,6016
48085,2148
48086,2112
48087,2233
48088,2089
48089,2145
48090,2261
48091,2151
48092,2170
48093,2763
48094,2156
48095,2111
48096,2023
48097,2068
48098,2768
48099,2250
48100,2761
48101,2113
48102,2170
48103,2148
48104,2162
48105,2122
48106,2259
48107,2113
48108,2126
48109,2016
48110,2112
48111,2147
48112,2745
48113,2049
48114,2037
48115,2029
48116,2212
48117,2162
48118,2261
48119,2110
48120,4053
48121,2120
48122,2283
48123,2154
48124,2126
48125,2221
48126,2770
48127,2229
48128,2148
48129,2577
48130,2769
48131,2447
48132,2085
48133,2763
48134,2009
48135,2067
48136,2144
48137,2141
48138,2196
48139,2219
48140,2120
48141,2170
48142,2163
48143,2210
48144,2090
48145,2259
48146,2068
48147,2147
48148,2000
48149,2113
48150,2171
48151,2077
48152,2210
48153,4825
48154,2207
48155,2206
48156,3321
48157,2122
48158,2125
48159,2763
48160,2075
48161,2122
48162,2222
48163,2168
48164,2075
48165,2114
48166,2165
48167,2315
48168,2086
48169,2145
48170,2114
48171,1235
48172,2154
48173,2177
48174,2170
48175,2096
48176,2763
48177,2449
48178,2073
48179,2773
48180,2075
48181,2103
48182,2119
48183,2830
48184,2073
48185,2141
48186,2138
48187,2190
48188,2153
48189,2147
48190,2155
48191,2082
48192,2125
48193,2062
48194,2168
48195,2120
48196,2067
48197,2122
48198,2075
48199,2125
48200,2087
48201,2156
48202,2118
48203,2155
48204,2763
48205,2761
48206,2125
48207,2161
48208,2768
48209,2074
48210,2085
48211,2099
48212,2121
48213,2067
48214,2156
48215,2027
48216,2122
48217,2120
48218,2122
48219,2207
48220,2216
48221,2125
48222,2141
48223,2148
48224,2032
48225,2106
48226,2211
48227,2126
48228,2086
48229,2111
48230,2075
48231,2079
48232,4101
48233,2176
48234,2170
48235,2762
48236,2207
48237,2750
48238,2112
48239,2076
48240,2217
48241,2076
48242,2126
48243,2096
48244,2774
48245,2070
48246,2566
48247,2250
48248,2142
48249,2047
48250,5092
48251,2035
48252,2122
48253,2143
48254,2777
48255,2774
48256,5268
48257,2066
48258,2767
48259,2023
48260,2154
48261,2560
48262,2082
48263,2075
48264,2150
48265,2159
48266,2040
48267,2259
48268,2077
48269,2145
48270,2750
48271,2138
48272,2143
48273,2141
48274,2209
48275,2758
48276,2092
48277,2151
48278,2096
48279,2120
48280,2767
48281,2065
48283,2260
48284,2257
48285,2027
48286,2085
48287,2200
48288,2148
48289,2168
48290,2159
48291,2145
48292,2145
48293,2177
48294,2168
48295,2166
48296,2070
48297,22009
48298,2141
48299,2074
48300,2099
48301,2066
48302,2151
48303,2088
48304,2072
48305,2081
48306,2229
48307,2121
48308,2097
48309,2066
48310,2158
48311,2119
48312,2155
48313,2000
48314,2166
48315,2745
48316,2103
48317,2144
48318,2770
48319,2120
48320,2148
48321,2250
48322,2912
48323,2087
48324,2768
48325,2154
48326,2040
48327,2821
48328,2089
48329,2035
48330,2261
48331,2070
48332,2125
48333,2147
48334,2031
48335,2350
48336,2154
48337,2099
48338,2133
48339,2171
48340,2120
48341,2096
48342,2086
48343,2065
48344,2763
48345,2077
48346,2176
48347,2756
48348,2197
48349,2108
48350,2118
48351,2136
48352,2127
48353,2154
48354,2137
48355,2086
48356,2106
48357,2082
48359,2015
48360,2259
48361,2152
48362,2153
48363,2768
48364,2112
48365,2199
48366,2151
48367,2262
48368,2145
48369,2126
48370,2122
48371,2448
48372,2077
48373,2088
48374,2770
48375,2075
48376,2330
48377,2260
48378,2154
48379,2074
48380,2258
48381,2069
48382,2170
48383,2042
48384,2077
48385,2060
48386,2209
48387,2101
48388,2166
48389,2132
48390,5155
48391,2074
48392,2118
48393,2066
48394,2113
48395,2141
48396,2155
48397,2160
48398,2206
48399,2119
48400,2155
48401,2163
48402,2084
48403,2207
48404,2200
48405,2075
48406,2170
48407,2093
48408,2121
48409,2121
48410,2170
48411,2067
48412,2212
48413,2117
48414,2745
48415,2194
48416,4117
48417,5084
48418,2193
48419,2071
48420,2194
48421,2785
48422,2070
48423,2071
48424,2125
48425,2261
48426,2122
48427,3182
48428,2045
48429,2117
48430,2170
48431,2039
48432,2156
48433,2075
48434,2565
48435,2150
48436,2141
48437,2141
48438,2114
48439,2208
48440,2077
48441,2046
48442,2144
48443,2155
48444,2076
48445,2120
48446,2113
48447,2122
48448,2048
48449,2138
48450,2155
48451,2135
48452,2145
48453,2122
48454,2067
48455,2079
48456,2000
48457,2064
48458,2220
48459,2134
48460,2068
48461,2122
48462,2150
48463,2074
48464,2122
48465,2759
48466,2158
48467,2767
48468,2110
48469,2212
48470,2068
48471,2007
48472,2076
48473,2064
48474,2107
48475,2134
48476,2125
48477,2156
48478,2113
48479,2140
48480,2768
48481,2137
48482,2117
48483,2193
48484,2072
48485,2200
48486,2127
48487,2117
48488,2000
48489,2141
48490,2122
48491,2171
48492,2135
48493,2122
48494,2125
48495,2101
48496,2008
48497,2800
48498,2260
48499,2250
48500,2083
48501,2166
48508,2000
48521,2517
48523,2281
48532,2122
48535,2094
48543,2112
48546,2768
48547,2155
48554,822
48556,2220
48559,2071
48560,4650
48565,2035
48567,2089
48582,2251
48591,2076
48609,2119
48613,2101
48618,2065
48619,2089
48620,2170
48622,2166
48634,2118
48641,2076
48646,2777
48647,2250
48666,2594
48669,2067
48671,3646
48687,2206
48688,2304
48691,2066
48695,2086
48696,2212
48702,2076
48704,2292
48705,2044
48713,2063
48715,2443
48718,2114
48724,2073
48726,3181
48733,2768
48736,2761
48740,2023
48747,2110
48760,2156
48762,2192
48765,2108
48766,2186
48767,2327
48768,2326
48769,2239
48770,2375
48771,2196
48772,2356
48773,2163
48774,2280
48775,2119
48776,2283
48777,2438
48778,2278
48779,2260
48780,2185
48781,2329
48782,2453
48783,2173
48784,2291
48785,2356
48786,2137
48787,2106
48788,2134
48789,2246
48790,2444
48791,2111
48792,2273
48793,2157
48794,2158
48795,2309
48796,2151
48797,2134
48798,2451
48799,2310
48800,2293
48801,2419
48802,2233
48803,2335
48804,2393
48805,2292
48806,2426
48807,2175
48808,2163
48809,2173
48810,2128
48811,2176
48812,2480
48813,2326
48814,2270
48815,2139
48816,2484
48817,2345
48818,2450
48819,2487
48820,2263
48821,2342
48822,2389
48823,2438
48824,2382
48825,2194
48826,2109
48827,2291
48828,2205
48829,2206
48830,2122
48831,2385
48832,2323
48833,2170
48834,2439
48835,2386
48836,2370
48837,2181
48838,2155
48839,2197
48840,2342
48841,2447
48842,2369
48843,2324
48844,2377
48845,2188
48846,2491
48847,2344
48848,2443
48849,2315
48850,2464
48851,2377
48852,2114
48853,2408
48854,2428
48855,2465
48856,2416
48857,2367
48858,2318
48859,2410
48860,2151
48861,2429
48862,2255
48863,2110
48864,2184
48865,2228
48866,2180
48867,2382
48868,2275
48869,2147
48870,2195
48871,2178
48872,2193
48873,2182
48874,2168
48875,2191
48876,2180
48877,2333
48878,2372
48879,2259
48880,2308
48881,2269
48882,2187
48883,2409
48884,2266
48885,2122
48886,2397
48887,2423
48888,2167
48889,2349
48890,2105
48891,2172
48892,2189
48893,2331
48894,2371
48895,2317
48896,2363
48897,2188
48898,2353
48899,2258
48900,2387
48901,2233
48902,2429
48903,2359
48904,2240
48905,2306
48906,2328
48907,2306
48908,2456
48909,2450
48910,2486
48911,2131
48912,2278
48913,2468
48914,2173
48915,2169
48916,2259
48917,2134
48918,2184
48919,2270
48920,2299
48921,2416
48922,2259
48923,2476
48924,2232
48925,2242
48926,2221
48927,2132
48928,2263
48929,2500
48930,2102
48931,2400
48932,2238
48933,2191
48934,2334
48935,2406
48936,2408
48937,2357
48938,2498
48939,2181
48940,2469
48941,2187
48942,2132
48943,2445
48944,2136
48945,2341
48946,2360
48947,2108
48948,2408
48949,2238
48950,2411
48951,2347
48952,2106
48953,2313
48954,2215
48955,2146
48956,2463
48957,2473
48958,2371
48959,2320
48960,2184
48961,2465
48962,2490
48963,2299
48964,2213
48965,2334
48966,2159
48967,2476
48968,2298
48969,2153
48970,2247
48971,2158
48972,2386
48973,2327
48974,2359
48975,2273
48976,2342
48977,2122
48978,2203
48979,2411
48980,2226
48981,2471
48982,2164
48983,2187
48984,2386
48985,2252
48986,2464
48987,2120
48988,2364
48989,2342
48990,2354
48991,2421
48992,2220
48993,2496
48994,2420
48995,2225
48996,2475
48997,2319
48998,2116
48999,2136
49000,2362
49001,2335
49002,2201
49003,2117
49004,2189
49005,2314
49006,2290
49007,2141
49008,2475
49009,2284
49010,2175
49011,2193
49012,2449
49013,2355
49014,2366
49015,2100
49016,2297
49017,2129
49018,2384
49019,2306
49020,2195
49021,2185
49022,2153
49023,2486
49024,2221
49025,2106
49026,2349
49027,2315
49028,2191
49029,2311
49030,2137
49031,2352
49032,2397
49033,2473
49034,2280
49035,2143
49036,2491
49037,2494
49038,2131
49039,2460
49040,2246
49041,2474
49042,2319
49043,2422
49044,2372
49045,2106
49046,2109
49047,2215
49048,2489
49049,2411
49050,2482
49051,2497
49052,2378
49053,2363
49054,2187
49055,2308
49056,2306
49057,2306
49058,2338
49059,2255
49060,2415
49061,2194
49062,2257
49063,2289
49064,2303
49065,2398
49066,2387
49067,2444
49068,2122
49069,2397
49070,2244
49071,2152
49072,2392
49073,2124
49074,2187
49075,2320
49076,2486
49077,2219
49078,2337
49079,2299
49080,2347
49081,2442
49082,2437
49083,2476
49084,2268
49085,2338
49086,2462
49087,2203
49088,2416
49089,2232
49090,2454
49091,2341
49092,2246
49093,2249
49094,2144
49095,2403
49096,2288
49097,2300
49098,2119
49099,2469
49100,2119
49101,2463
49102,2471
49103,2171
49104,2281
49105,2468
49106,2354
49107,2274
49108,2113
49109,2177
49110,2149
49111,2230
49112,2151
49113,2133
49114,2172
49115,2410
49116,2156
49117,2332
49118,2155
49119,2295
49120,2132
49121,2188
49122,2329
49123,2223
49124,2307
49125,2189
49126,2127
49127,2449
49128,2364
49129,2357
49130,2471
49131,2343
49132,2177
49133,2349
49134,2473
49135,2349
49136,2393
49137,2260
49138,2110
49139,2421
49140,2272
49141,2492
49142,2260
49143,2353
49144,2351
49145,2335
49146,2317
49147,2229
49148,2379
49149,2273
49150,2480
49151,2381
49152,2452
49153,2347
49154,2423
49155,2108
49156,2141
49157,2218
49158,2238
49159,2196
49160,2352
49161,2159
49162,2498
49163,2195
49164,2435
49165,2229
49166,2457
49167,2454
49168,2230
49169,2206
49170,2161
49171,2142
49172,2332
49173,2200
49174,2259
49175,2324
49176,2466
49177,2334
49178,2117
49179,2356
49180,2189
49181,2478
49182,2332
49183,2335
49184,2489
49185,2269
49186,2480
49187,2191
49188,2288
49189,2355
49190,2114
49191,2451
49192,2409
49193,2439
49194,2230
49195,2395
49196,2370
49197,2328
49198,2335
49199,2115
49200,2184
49201,2172
49202,2239
49203,2144
49204,2489
49205,2232
49206,2132
49207,2356
49208,2343
49209,2445
49210,2166
49211,2149
49212,2421
49213,2165
49214,2413
49215,2243
49216,2431
49217,2103
49218,2392
49219,2484
49220,2448
49221,2202
49222,2438
49223,2371
49224,2425
49225,2499
49226,2487
49227,2410
49228,2141
49229,2117
49230,2339
49231,2178
49232,2495
49233,2347
49234,2354
49235,2472
49236,2451
49237,2170
49238,2351
49239,2227
49240,2429
49241,2188
49242,2151
49243,2188
49244,2327
49245,2270
49246,2404
49247,2365
49248,2372
49249,2226
49250,2370
49251,2472
49252,2207
49253,2178
49254,2118
49255,2281
49256,2217
49257,2171
49258,2238
49259,2479
49260,2246
49261,2391
49262,2148
49263,2178
49264,2188
49265,2147
49266,2283
49267,2466
49268,2472
49269,2118
49270,2448
49271,2125
49272,2490
49273,2496
49274,2359
49275,2100
49276,2394
49277,2184
49278,2109
49279,2268
49280,2389
49281,2114
49282,2435
49283,2133
49284,2273
49285,2254
49286,2119
49287,2319
49288,2369
49289,2429
49290,2305
49291,2220
49292,2415
49293,2418
49294,2243
49295,2100
49296,2336
49297,2162
49298,2158
49299,2304
49300,2193
49301,2189
49302,2285
49303,2366
49304,2359
49305,2322
49306,2292
49307,2464
49308,2151
49309,2429
49310,2235
49311,2316
49312,2105
49313,2437
49314,2217
49315,2293
49316,2400
49317,2128
49318,2390
49319,2498
49320,2328
49321,2224
49322,2426
49323,2469
49324,2322
49325,2219
49326,2315
49327,2315
49328,2390
49329,2173
49330,2439
49331,2344
49332,2264
49333,2193
49334,2183
49335,2151
49336,2372
49337,2389
49338,2205
49339,2492
49340,2127
49341,2411
49342,2493
49343,2379
49344,2253
49345,2325
49346,2213
49347,2411
49348,2154
49349,2114
49350,2105
49351,2478
49352,2384
49353,2197
49354,2346
49355,2460
49356,2189
49357,2472
49358,2388
49359,2306
49360,2267
49361,2471
49362,2329
49363,2206
49364,2475
49365,2377
49366,2221
49367,2180
49368,2271
49369,2233
49370,2391
49371,2244
49372,2123
49373,2216
49374,2326
49375,2302
49376,2374
49377,2309
49378,2312
49379,2436
49380,2320
49381,2217
49382,2300
49383,2356
49384,2417
49385,2141
49386,2383
49387,2194
49388,2222
49389,2421
49390,2139
49391,2176
49392,2207
49393,2269
49394,2261
49395,2454
49396,2442
49397,2443
49398,2347
49399,2494
49400,2307
49401,2142
49402,2411
49403,2108
49404,2117
49405,2472
49406,2284
49407,2229
49408,2380
49409,2211
49410,2124
49411,2220
49412,2362
49413,2330
49414,2201
49415,2451
49416,2331
49417,2353
49418,2201
49419,2130
49420,2384
49421,2324
49422,2312
49423,2316
49424,2497
49425,2348
49426,2353
49427,2327
49428,2138
49429,2356
49430,2277
49431,2218
49432,2305
49433,2465
49434,2491
49435,2291
49436,2435
49437,2302
49438,2183
49439,2321
49440,2315
49441,2189
49442,2169
49443,2420
49444,2154
49445,2322
49446,2400
49447,2194
49448,2393
49449,2202
49450,2199
49451,2148
49452,2304
49453,2396
49454,2319
49455,2327
49456,2467
49457,2109
49458,2127
49459,2395
49460,2141
49461,2215
49462,2108
49463,2338
49464,2422
49465,2462
49466,2447
49467,2292
49468,2210
49469,2456
49470,2476
49471,2406
49472,2254
49473,2444
49474,2238
49475,2138
49476,2242
49477,2247
49478,2213
49479,2181
49480,2177
49481,2359
49482,2153
49483,2185
49484,2367
49485,2217
49486,2333
49487,2386
49488,2127
49489,2429
49490,2202
49491,2437
49492,2245
49493,2460
49494,2368
49495,2235
49496,2374
49497,2168
49498,2206
49499,2316
49500,2298
49501,2261
49502,2258
49503,2441
49504,2455
49505,2123
49506,2244
49507,2345
49508,2298
49509,2149
49510,2349
49511,2338
49512,2349
49513,2417
49514,2327
49515,2449
49516,2204
49517,2191
49518,2239
49519,2306
49520,2224
49521,2389
49522,2377
49523,2419
49524,2400
49525,2196
49526,2477
49527,2198
49528,2336
49529,2394
49530,2443
49531,2176
49532,2321
49533,2339
49534,2267
49535,2168
49536,2469
49537,2306
49538,2376
49539,2276
49540,2337
49541,2338
49542,2395
49543,2102
49544,2252
49545,2292
49546,2376
49547,2162
49548,2490
49549,2428
49550,2254
49551,2271
49552,2134
49553,2332
49554,2330
49555,2454
49556,2473
49557,2147
49558,2285
49559,2344
49560,2431
49561,2331
49562,2214
49563,2349
49564,2203
49565,2175
49566,2378
49567,2114
49568,2120
49569,2278
49570,2485
49571,2147
49572,2192
49573,2347
49574,2248
49575,2279
49576,2349
49577,2174
49578,2319
49579,2134
49580,2150
49581,2378
49582,2122
49583,2306
49584,2444
49585,2491
49586,2391
49587,2361
49588,2306
49589,2256
49590,2166
49591,2405
49592,2495
49593,2186
49594,2127
49595,2452
49596,2214
49597,2461
49598,2144
49599,2424
49600,2232
49601,2250
49602,2436
49603,2206
49604,2472
49605,2355
49606,2384
49607,2116
49608,2200
49609,2471
49610,2468
49611,2119
49612,2325
49613,2307
49614,2122
49615,2181
49616,2102
49617,2361
49618,2206
49619,2416
49620,2472
49621,2214
49622,2399
49623,2331
49624,2416
49625,2125
49626,2261
49627,2353
49628,2369
49629,2330
49630,2312
49631,2152
49632,2178
49633,2364
49634,2399
49635,2378
49636,2432
49637,2263
49638,2228
49639,2399
49640,2198
49641,2271
49642,2170
49643,2451
49644,2228
49645,2408
49646,2164
49647,2319
49648,2209
49649,2355
49650,2401
49651,2360
49652,2406
49653,2385
49654,2426
49655,2346
49656,2375
49657,2457
49658,2429
49659,2326
49660,2151
49661,2224
49662,2274
49663,2373
49664,2367
49665,2397
49666,2403
49667,2142
49668,2125
49669,2136
49670,2322
49671,2372
49672,2241
49673,2125
49674,2236
49675,2279
49676,2236
49677,2204
49678,2366
49679,2294
49680,2135
49681,2170
49682,2302
49683,2113
49684,2406
49685,2467
49686,2310
49687,2452
49688,2122
49689,2142
49690,2327
49691,2206
49692,2473
49693,2356
49694,2387
49695,2127
49696,2298
49697,2482
49698,2316
49699,2128
49700,2147
49701,2273
49702,2435
49703,2412
49704,2291
49705,2125
49706,2326
49707,2182
49708,2430
49709,2462
49710,2147
49711,2355
49712,2177
49713,2106
49714,2199
49715,2187
49716,2256
49717,2421
49718,2489
49719,2345
49720,2259
49721,2119
49722,2233
49723,2146
49724,2187
49725,2448
49726,2366
49727,2425
49728,2321
49729,2168
49730,2463
49731,2374
49732,2296
49733,2101
49734,2462
49735,2500
49736,2499
49737,2368
49738,2216
49739,2149
49740,2317
49741,2208
49742,2258
49743,2497
49744,2420
